id,content,emotion,createdAt,userId,secondary_emotions
908,"I felt calm for a while, then one small uncertainty brought all the nervousness back. I wrote it down because the combination felt important.",anxiety,2026-02-01,61,Anger
909,"I wanted to enjoy the good news, but my mind immediately started listing everything that could change. I noticed the contradiction more than I expected.",anxiety,2026-02-16,61,Joy
910,"I've been feeling low and lonely lately, and today was difficult emotionally. I could use a little time to process it.",sadness,2026-02-17,61,
911,"Today felt emotionally draining, and I had difficulty motivating myself. I think I needed to acknowledge the feeling instead of pushing it away.",sadness,2026-02-24,61,
912,"I had a productive day, yet I spent too much of it worrying about whether I had done enough. I could not decide which feeling mattered more.",anxiety,2026-02-23,61,neutral
913,A small kindness made me smile after a morning that had left me frustrated. I noticed the contradiction more than I expected.,Joy,2026-02-25,61,neutral
914,"I've been missing people lately, and that sense of loneliness caught up with me today. I'm hoping the mood lifts with some rest.",sadness,2026-03-08,61,
915,"Today felt emotionally draining, and I had difficulty motivating myself.",sadness,2026-03-21,61,
916,"Things went well, but I kept waiting for something to go wrong. It stayed in the back of my mind afterward.",anxiety,2026-03-19,61,Anger
917,I felt down for much of the day and found myself withdrawing from people. I think I needed to acknowledge the feeling instead of pushing it away.,sadness,2026-03-22,61,
918,"My mood was low today, and even simple tasks felt harder than usual. I could use a little time to process it.",sadness,2026-01-16,62,
919,"I was frustrated with everyone today, but I also knew I was tired and emotionally worn down. I wrote it down because the combination felt important.",Anger,2026-01-29,62,Joy
920,"Nothing particularly memorable happened, though I enjoyed a small moment that lifted my mood. I wrote it down because the combination felt important.",neutral,2026-02-06,62,anxiety
921,"I've been missing people lately, and that sense of loneliness caught up with me today. I think I needed to acknowledge the feeling instead of pushing it away.",sadness,2026-02-10,62,
922,"I tried to focus on the positive outcome, but uncertainty kept pulling my attention away. By evening, the two feelings were hard to separate.",anxiety,2026-02-16,62,Joy
923,"I was happy that the problem was finally addressed, but I still had some resentment about it. I wrote it down because the combination felt important.",Anger,2026-02-21,62,Joy
924,I had fun today and still found myself thinking about someone I miss. I wrote it down because the combination felt important.,Joy,2026-03-04,62,sadness
925,I felt down for much of the day and found myself withdrawing from people. I'm hoping the mood lifts with some rest.,sadness,2026-03-13,62,
926,"Something I worked hard for finally happened, and I felt both relieved and strangely emotional. I could not decide which feeling mattered more.",Joy,2026-03-11,62,Anger
927,"I had a good moment later, but the earlier anger kept returning whenever I thought about it. It stayed in the back of my mind afterward.",Anger,2026-03-20,62,sadness
928,"Nothing particularly memorable happened, though I enjoyed a small moment that lifted my mood.",neutral,2026-03-21,62,Joy
929,I felt sad about what might be lost and anxious about whether I could handle it. I wrote it down because the combination felt important.,anxiety,2026-03-30,62,sadness
930,I found myself feeling tearful after thinking about what happened.,sadness,2026-03-29,62,
931,"The day passed normally, and I noticed some sadness only when things became quiet. By evening, the two feelings were hard to separate.",neutral,2026-03-31,62,anxiety
932,I felt hurt by something that happened and spent a while sitting with the sadness. I'm hoping the mood lifts with some rest.,sadness,2026-03-31,62,
933,"I wanted to enjoy the good news, but my mind immediately started listing everything that could change. I wrote it down because the combination felt important.",anxiety,2026-01-05,63,neutral
934,"I wanted to enjoy the good news, but my mind immediately started listing everything that could change. It stayed in the back of my mind afterward.",anxiety,2026-01-05,63,neutral
935,I wasn't feeling like myself today and mostly wanted some quiet time.,sadness,2026-01-07,63,
936,I was irritated by a small mistake and then felt guilty about how strongly I reacted. I wrote it down because the combination felt important.,Anger,2026-01-19,63,Joy
937,"I tried to focus on the positive outcome, but uncertainty kept pulling my attention away.",anxiety,2026-01-24,63,neutral
938,"Nothing unusual happened, but I noticed myself worrying briefly about an upcoming task. By evening, the two feelings were hard to separate.",neutral,2026-02-04,63,Joy
939,I felt hopeful about the decision while also imagining every possible bad outcome.,anxiety,2026-02-10,63,neutral
940,"I was worried about being judged, which made me sound more annoyed than I intended.",anxiety,2026-03-19,63,Joy
941,"The day passed normally, and I noticed some sadness only when things became quiet. I could not decide which feeling mattered more.",neutral,2026-03-16,63,sadness
942,I felt hopeful about tomorrow while also missing how things used to be. I wrote it down because the combination felt important.,Joy,2026-03-25,63,anxiety
943,I wasn't feeling like myself today and mostly wanted some quiet time.,sadness,2026-01-13,64,
944,I wasn't feeling like myself today and mostly wanted some quiet time. Writing about it felt easier than keeping it in my head.,sadness,2026-01-12,64,
945,"I finally finished something difficult and felt proud, though I was exhausted and close to tears afterward.",Joy,2026-01-09,64,Anger
946,"I was trying to stay calm, but each small problem made the earlier disappointment feel bigger.",Anger,2026-01-20,64,neutral
947,"I had a productive day, yet I spent too much of it worrying about whether I had done enough. By evening, the two feelings were hard to separate.",anxiety,2026-01-15,64,Joy
948,"I spent the afternoon as usual and felt calm, with a little excitement about the weekend.",neutral,2026-01-17,64,Joy
949,"Today felt emotionally draining, and I had difficulty motivating myself. I'm hoping the mood lifts with some rest.",sadness,2026-02-08,64,
950,I felt tense after the argument and could not tell whether I was more worried or angry.,anxiety,2026-02-09,64,Anger
951,"I enjoyed being around people, but I also felt a little left out when the conversation moved on. I could not decide which feeling mattered more.",Joy,2026-02-18,64,anxiety
952,A painful thought kept returning throughout the day and brought my mood down.,sadness,2026-02-15,64,
953,"I knew I had prepared well, but I was still afraid something unexpected would happen. I wrote it down because the combination felt important.",anxiety,2026-02-19,64,neutral
954,"I enjoyed being around people, but I also felt a little left out when the conversation moved on. By evening, the two feelings were hard to separate.",Joy,2026-03-03,64,Anger
955,I was frustrated with myself for worrying so much about something I cannot control.,anxiety,2026-02-28,64,Anger
956,"I felt lighter after talking to a friend, even though the conversation reminded me of something painful. By evening, the two feelings were hard to separate.",Joy,2026-02-26,64,Anger
957,"I did not have any major emotional reaction today, just a mixture of tiredness and mild relief. I wrote it down because the combination felt important.",neutral,2026-03-07,64,Joy
958,"I was pleased with how things turned out, but I could not completely relax because another problem was waiting. I wrote it down because the combination felt important.",Joy,2026-03-26,64,anxiety
959,I handled my usual responsibilities and did not feel strongly one way or another. I could not decide which feeling mattered more.,neutral,2026-03-26,64,anxiety
960,I was nervous before the meeting and ended up feeling irritated when it started late. It stayed in the back of my mind afterward.,anxiety,2026-01-11,65,neutral
961,"My mood was low today, and even simple tasks felt harder than usual. I think I needed to acknowledge the feeling instead of pushing it away.",sadness,2026-01-12,65,
962,"I've been feeling low and lonely lately, and today was difficult emotionally. Writing about it felt easier than keeping it in my head.",sadness,2026-01-17,65,
963,"I worked through my tasks and felt mostly fine, even though I was slightly frustrated by one problem. By evening, the two feelings were hard to separate.",neutral,2026-01-23,65,sadness
964,"My plans stayed the same, but I was more irritable than I expected when something took longer. By evening, the two feelings were hard to separate.",neutral,2026-02-11,65,Anger
965,"I wanted to enjoy the good news, but my mind immediately started listing everything that could change. I could not decide which feeling mattered more.",anxiety,2026-02-20,65,sadness
966,I felt grateful for the people around me while also worrying that I was asking too much from them. I could not decide which feeling mattered more.,Joy,2026-02-15,65,anxiety
967,I felt down for much of the day and found myself withdrawing from people.,sadness,2026-02-17,65,
968,I followed my normal routine while carrying a quiet concern about a decision.,neutral,2026-02-16,65,anxiety
969,"Something that happened today hurt me more than I expected, and I ended up crying. I'm hoping the mood lifts with some rest.",sadness,2026-02-22,65,
970,I was restless all evening and frustrated that I could not make myself relax. I could not decide which feeling mattered more.,anxiety,2026-03-02,65,Anger
971,"I was proud that I finally spoke up, even though the conversation left me upset. By evening, the two feelings were hard to separate.",Anger,2026-03-06,65,Joy
972,"I was worried about being judged, which made me sound more annoyed than I intended. It stayed in the back of my mind afterward.",anxiety,2026-03-03,65,Anger
973,"Today went better than expected, and that relief came with a strange nervousness about what comes next. I noticed the contradiction more than I expected.",Joy,2026-03-11,65,neutral
974,I was restless all evening and frustrated that I could not make myself relax.,anxiety,2026-03-07,65,Anger
975,"I felt safer after talking things through, but I was still uneasy about tomorrow.",anxiety,2026-03-17,65,Joy
976,I had trouble getting motivated today because everything felt emotionally tiring. I could use a little time to process it.,sadness,2026-03-27,65,
977,"I was restless all evening and frustrated that I could not make myself relax. By evening, the two feelings were hard to separate.",anxiety,2026-03-24,65,neutral
978,A painful thought kept returning throughout the day and brought my mood down.,sadness,2026-01-01,66,
979,"I was looking forward to the weekend, but my mind kept returning to unfinished work. By evening, the two feelings were hard to separate.",anxiety,2026-01-14,66,sadness
980,"Something that happened today hurt me more than I expected, and I ended up crying. I think I needed to acknowledge the feeling instead of pushing it away.",sadness,2026-01-19,66,
981,"I had a productive day, yet I spent too much of it worrying about whether I had done enough. I wrote it down because the combination felt important.",anxiety,2026-01-28,66,sadness
982,"I didn't feel very social today, which probably made the loneliness stronger. I'm hoping the mood lifts with some rest.",sadness,2026-01-28,66,
983,"I was looking forward to the weekend, but my mind kept returning to unfinished work. I wrote it down because the combination felt important.",anxiety,2026-01-29,66,Anger
984,"I kept checking my phone because I was anxious, then got angry at myself for checking it again. It stayed in the back of my mind afterward.",anxiety,2026-02-05,66,neutral
985,"I enjoyed being around people, but I also felt a little left out when the conversation moved on. I noticed the contradiction more than I expected.",Joy,2026-02-12,66,sadness
986,"I had a surprisingly good day, but I kept wondering whether the good feeling was temporary. It stayed in the back of my mind afterward.",Joy,2026-02-22,66,sadness
987,I was restless all evening and frustrated that I could not make myself relax. I noticed the contradiction more than I expected.,anxiety,2026-03-04,66,sadness
988,"I felt lighter after talking to a friend, even though the conversation reminded me of something painful.",Joy,2026-03-05,66,anxiety
989,"I was looking forward to the weekend, but my mind kept returning to unfinished work. It stayed in the back of my mind afterward.",anxiety,2026-03-10,66,Anger
990,"My plans stayed the same, but I was more irritable than I expected when something took longer. I noticed the contradiction more than I expected.",neutral,2026-03-09,66,sadness
991,I was nervous before the meeting and ended up feeling irritated when it started late. I wrote it down because the combination felt important.,anxiety,2026-03-15,66,neutral
992,"I could not stop overthinking, although I was also looking forward to seeing everyone. It stayed in the back of my mind afterward.",anxiety,2026-01-15,67,Joy
993,"I was nervous before the meeting and ended up feeling irritated when it started late. By evening, the two feelings were hard to separate.",anxiety,2026-01-11,67,Anger
994,I had trouble getting motivated today because everything felt emotionally tiring. Writing about it felt easier than keeping it in my head.,sadness,2026-01-19,67,
995,I felt hopeful about the decision while also imagining every possible bad outcome. It stayed in the back of my mind afterward.,anxiety,2026-02-02,67,sadness
996,"I didn't feel very social today, which probably made the loneliness stronger. I think I needed to acknowledge the feeling instead of pushing it away.",sadness,2026-02-03,67,
997,"I knew the situation was probably fine, but my body still felt tense. It stayed in the back of my mind afterward.",anxiety,2026-01-31,67,sadness
998,"I kept worrying about tomorrow, even while part of me was excited about what might happen.",anxiety,2026-02-11,67,Joy
999,I felt tense after the argument and could not tell whether I was more worried or angry. I noticed the contradiction more than I expected.,anxiety,2026-02-21,67,sadness
1000,I felt unsettled by the uncertainty and impatient with everyone who kept telling me not to worry. It stayed in the back of my mind afterward.,anxiety,2026-03-03,67,neutral
1001,"I kept worrying about tomorrow, even while part of me was excited about what might happen. I could not decide which feeling mattered more.",anxiety,2026-03-17,67,Joy
1002,I found myself feeling tearful after thinking about what happened.,sadness,2026-03-22,67,
1003,"I spent the afternoon as usual and felt calm, with a little excitement about the weekend. I could not decide which feeling mattered more.",neutral,2026-03-22,67,Joy
1004,"I enjoyed the evening, although an argument earlier was still bothering me in the background. I could not decide which feeling mattered more.",Joy,2026-01-16,68,anxiety
1005,I had fun today and still found myself thinking about someone I miss. It stayed in the back of my mind afterward.,Joy,2026-01-22,68,sadness
1006,"I was looking forward to the weekend, but my mind kept returning to unfinished work. I noticed the contradiction more than I expected.",anxiety,2026-01-18,68,neutral
1007,I felt discouraged today and couldn't easily shake the heaviness. Writing about it felt easier than keeping it in my head.,sadness,2026-01-30,68,
1008,I kept imagining an awkward conversation and became annoyed before it had even happened.,anxiety,2026-01-25,68,Anger
1009,"Nothing particularly memorable happened, though I enjoyed a small moment that lifted my mood. I could not decide which feeling mattered more.",neutral,2026-02-19,68,Joy
1010,"I felt excited about the opportunity and terrified that I would not be good enough. By evening, the two feelings were hard to separate.",anxiety,2026-02-20,68,neutral
1011,A small kindness made me smile after a morning that had left me frustrated. I could not decide which feeling mattered more.,Joy,2026-03-07,68,sadness
1012,"I kept worrying about tomorrow, even while part of me was excited about what might happen. It stayed in the back of my mind afterward.",anxiety,2026-03-19,68,Anger
1013,"I didn't feel very social today, which probably made the loneliness stronger. I'm hoping the mood lifts with some rest.",sadness,2026-03-21,68,
1014,"I wanted an apology, but I was also worried that asking for one would start another argument. I could not decide which feeling mattered more.",Anger,2026-01-09,69,sadness
1015,"I didn't feel very social today, which probably made the loneliness stronger. I'm hoping the mood lifts with some rest.",sadness,2026-02-10,69,
1016,"Nothing dramatic happened today, but I still felt unusually down.",sadness,2026-02-11,69,
1017,"Nothing dramatic happened today, but I still felt unusually down. I think I needed to acknowledge the feeling instead of pushing it away.",sadness,2026-02-23,69,
1018,I wasn't feeling like myself today and mostly wanted some quiet time. I think I needed to acknowledge the feeling instead of pushing it away.,sadness,2026-02-26,69,
1019,"I was happy to hear from them, but immediately started worrying about what their message meant. I wrote it down because the combination felt important.",anxiety,2026-03-07,69,neutral
1020,"I was looking forward to the weekend, but my mind kept returning to unfinished work. I could not decide which feeling mattered more.",anxiety,2026-03-13,69,Joy
1021,"I've been feeling low and lonely lately, and today was difficult emotionally. I think I needed to acknowledge the feeling instead of pushing it away.",sadness,2026-01-07,70,
1022,"Nothing changed much today, but I noticed that I was less worried by the evening. By evening, the two feelings were hard to separate.",neutral,2026-01-10,70,Anger
1023,"I was worried about being judged, which made me sound more annoyed than I intended. I could not decide which feeling mattered more.",anxiety,2026-01-14,70,Joy
1024,"I did not have any major emotional reaction today, just a mixture of tiredness and mild relief.",neutral,2026-01-26,70,anxiety
1025,"I kept imagining an awkward conversation and became annoyed before it had even happened. By evening, the two feelings were hard to separate.",anxiety,2026-01-21,70,neutral
1026,I handled my usual responsibilities and did not feel strongly one way or another. I noticed the contradiction more than I expected.,neutral,2026-02-01,70,sadness
1027,"Nothing dramatic happened today, but I still felt unusually down. I could use a little time to process it.",sadness,2026-01-27,70,
1028,"I felt sad about what might be lost and anxious about whether I could handle it. By evening, the two feelings were hard to separate.",anxiety,2026-02-11,70,Joy
1029,"I was happy that the problem was finally addressed, but I still had some resentment about it. It stayed in the back of my mind afterward.",Anger,2026-02-19,70,Joy
1030,"I knew I had prepared well, but I was still afraid something unexpected would happen. I noticed the contradiction more than I expected.",anxiety,2026-02-20,70,Joy
1031,"I was relieved to leave the situation, although I remained irritated about how it ended. I wrote it down because the combination felt important.",Anger,2026-02-23,70,anxiety
1032,"My day was predictable, although I was still disappointed about something from yesterday. By evening, the two feelings were hard to separate.",neutral,2026-03-03,70,anxiety
1033,"I knew I was overreacting, but I was still too upset to let the issue go. I wrote it down because the combination felt important.",Anger,2026-03-08,70,neutral
1034,I wasn't feeling like myself today and mostly wanted some quiet time. Writing about it felt easier than keeping it in my head.,sadness,2026-03-15,70,
1035,"I felt cheerful after receiving good news, but I was still annoyed by the way someone reacted to it.",Joy,2026-03-13,70,neutral
1036,"I've been feeling low and lonely lately, and today was difficult emotionally. I could use a little time to process it.",sadness,2026-03-19,70,
1037,I wasn't feeling like myself today and mostly wanted some quiet time. Writing about it felt easier than keeping it in my head.,sadness,2026-03-22,70,
1038,"My mood was low today, and even simple tasks felt harder than usual. I'm hoping the mood lifts with some rest.",sadness,2026-03-19,70,
1039,"My mood was low today, and even simple tasks felt harder than usual. Writing about it felt easier than keeping it in my head.",sadness,2026-01-17,71,
1040,"Something that happened today hurt me more than I expected, and I ended up crying. Writing about it felt easier than keeping it in my head.",sadness,2026-01-18,71,
1041,I wrote down some thoughts today because I was having a harder time than usual. I'm hoping the mood lifts with some rest.,sadness,2026-01-14,71,
1042,"I felt anxious about making a mistake, and when someone criticized me I became angry.",anxiety,2026-01-21,71,neutral
1043,"Things went well, but I kept waiting for something to go wrong. By evening, the two feelings were hard to separate.",anxiety,2026-01-28,71,sadness
1044,I wrote down some thoughts today because I was having a harder time than usual. I'm hoping the mood lifts with some rest.,sadness,2026-02-02,71,
1045,I felt down for much of the day and found myself withdrawing from people. I could use a little time to process it.,sadness,2026-02-05,71,
1046,I felt sad about what might be lost and anxious about whether I could handle it. I could not decide which feeling mattered more.,anxiety,2026-02-14,71,neutral
1047,"I was relieved when the problem was solved, although I remained nervous about what would happen next. I could not decide which feeling mattered more.",anxiety,2026-02-24,71,Joy
1048,I was restless all evening and frustrated that I could not make myself relax. It stayed in the back of my mind afterward.,anxiety,2026-03-03,71,Joy
1049,I felt hurt by something that happened and spent a while sitting with the sadness.,sadness,2026-03-18,71,
1050,"Today my mood felt heavy, and I struggled to find the motivation to do much. Writing about it felt easier than keeping it in my head.",sadness,2026-03-20,71,
1051,I felt hopeful about the decision while also imagining every possible bad outcome. I could not decide which feeling mattered more.,anxiety,2026-03-18,71,neutral
1052,"I could not stop overthinking, although I was also looking forward to seeing everyone. I could not decide which feeling mattered more.",anxiety,2026-03-17,71,Anger
1053,"I wanted an apology, but I was also worried that asking for one would start another argument. I wrote it down because the combination felt important.",Anger,2026-03-26,71,neutral
1054,"I tried to focus on the positive outcome, but uncertainty kept pulling my attention away. I noticed the contradiction more than I expected.",anxiety,2026-01-25,72,Anger
1055,"I worked through my tasks and felt mostly fine, even though I was slightly frustrated by one problem. I could not decide which feeling mattered more.",neutral,2026-02-06,72,Joy
1056,"My mood was low today, and even simple tasks felt harder than usual. I think I needed to acknowledge the feeling instead of pushing it away.",sadness,2026-02-11,72,
1057,"I've been missing people lately, and that sense of loneliness caught up with me today.",sadness,2026-02-18,72,
1058,I had trouble getting motivated today because everything felt emotionally tiring. I think I needed to acknowledge the feeling instead of pushing it away.,sadness,2026-02-22,72,
1059,"My mood was low today, and even simple tasks felt harder than usual. I'm hoping the mood lifts with some rest.",sadness,2026-02-21,72,
1060,"I knew I had prepared well, but I was still afraid something unexpected would happen. I could not decide which feeling mattered more.",anxiety,2026-02-26,72,sadness
1061,"Today my mood felt heavy, and I struggled to find the motivation to do much. I could use a little time to process it.",sadness,2026-02-22,72,
1062,"Today felt emotionally draining, and I had difficulty motivating myself. I could use a little time to process it.",sadness,2026-02-28,72,
1063,"My mood was low today, and even simple tasks felt harder than usual. I think I needed to acknowledge the feeling instead of pushing it away.",sadness,2026-03-06,72,
1064,"Today felt emotionally draining, and I had difficulty motivating myself. I could use a little time to process it.",sadness,2026-03-09,72,
1065,"I've been missing people lately, and that sense of loneliness caught up with me today.",sadness,2026-03-22,72,
1066,I felt hurt by something that happened and spent a while sitting with the sadness. Writing about it felt easier than keeping it in my head.,sadness,2026-03-23,72,
1067,"I felt calm for a while, then one small uncertainty brought all the nervousness back. It stayed in the back of my mind afterward.",anxiety,2026-03-30,72,Anger
1068,I kept replaying the argument and worrying about what the next conversation would be like.,Anger,2026-03-31,72,sadness
1069,"I felt resentful toward someone I still care about, which made the whole situation confusing.",Anger,2026-01-13,73,sadness
1070,"I wanted an apology, but I was also worried that asking for one would start another argument. I noticed the contradiction more than I expected.",Anger,2026-01-20,73,Joy
1071,"I didn't feel very social today, which probably made the loneliness stronger. Writing about it felt easier than keeping it in my head.",sadness,2026-01-28,73,
1072,"The day was ordinary enough, though I caught myself worrying about a small detail.",neutral,2026-02-03,73,Joy
1073,"My mood was low today, and even simple tasks felt harder than usual.",sadness,2026-02-02,73,
1074,"I had a good moment later, but the earlier anger kept returning whenever I thought about it. I could not decide which feeling mattered more.",Anger,2026-02-19,73,neutral
1075,"I was happy to hear from them, but immediately started worrying about what their message meant. By evening, the two feelings were hard to separate.",anxiety,2026-02-23,73,Anger
1076,"I knew the situation was probably fine, but my body still felt tense. I noticed the contradiction more than I expected.",anxiety,2026-03-02,73,Anger
1077,"Today felt emotionally draining, and I had difficulty motivating myself. I could use a little time to process it.",sadness,2026-02-28,73,
1078,"I studied, ate, and rested as usual, but an old memory left me slightly sad.",neutral,2026-03-25,73,Joy
1079,"Today gave me hope, even though I am still angry about what happened last week. I wrote it down because the combination felt important.",Joy,2026-01-08,74,Anger
1080,"I was happy to hear from them, but immediately started worrying about what their message meant. I noticed the contradiction more than I expected.",anxiety,2026-01-16,74,Joy
1081,"I had an ordinary evening and felt neither especially good nor bad, just somewhat reflective. It stayed in the back of my mind afterward.",neutral,2026-02-05,74,sadness
1082,I felt hopeful about the decision while also imagining every possible bad outcome. I noticed the contradiction more than I expected.,anxiety,2026-02-16,74,Anger
1083,I felt discouraged today and couldn't easily shake the heaviness. I'm hoping the mood lifts with some rest.,sadness,2026-02-12,74,
1084,I followed my normal routine while carrying a quiet concern about a decision. I could not decide which feeling mattered more.,neutral,2026-02-13,74,anxiety
1085,I felt excited about the opportunity and terrified that I would not be good enough. I noticed the contradiction more than I expected.,anxiety,2026-02-19,74,sadness
1086,"I wanted reassurance, but repeated reassurance started making me more frustrated. I noticed the contradiction more than I expected.",anxiety,2026-02-19,74,sadness
1087,"I wanted to stand up for myself, but I was nervous about making the situation worse. By evening, the two feelings were hard to separate.",Anger,2026-02-28,74,anxiety
1088,"I was relieved when the problem was solved, although I remained nervous about what would happen next. I noticed the contradiction more than I expected.",anxiety,2026-03-03,74,neutral
1089,"I felt calm for a while, then one small uncertainty brought all the nervousness back.",anxiety,2026-03-05,74,Joy
1090,"I wanted reassurance, but repeated reassurance started making me more frustrated. I wrote it down because the combination felt important.",anxiety,2026-03-08,74,Joy
1091,"I knew the situation was probably fine, but my body still felt tense. By evening, the two feelings were hard to separate.",anxiety,2026-03-13,74,Joy
1092,"I felt anxious about making a mistake, and when someone criticized me I became angry. I wrote it down because the combination felt important.",anxiety,2026-03-14,74,sadness
1093,"I kept replaying the argument and worrying about what the next conversation would be like. By evening, the two feelings were hard to separate.",Anger,2026-03-19,74,anxiety
1094,"I tried to focus on the positive outcome, but uncertainty kept pulling my attention away. It stayed in the back of my mind afterward.",anxiety,2026-03-26,74,sadness
1095,"I felt unsettled by the uncertainty and impatient with everyone who kept telling me not to worry. By evening, the two feelings were hard to separate.",anxiety,2026-04-01,74,Anger
1096,"I've been carrying a sad feeling lately, and it was especially noticeable today. I'm hoping the mood lifts with some rest.",sadness,2026-03-28,74,
1097,I was restless all evening and frustrated that I could not make myself relax. I wrote it down because the combination felt important.,anxiety,2026-01-25,75,Joy
1098,"Nothing dramatic happened today, but I still felt unusually down. I'm hoping the mood lifts with some rest.",sadness,2026-01-31,75,
1099,I kept imagining an awkward conversation and became annoyed before it had even happened. I could not decide which feeling mattered more.,anxiety,2026-02-09,75,Anger
1100,"Today felt emotionally draining, and I had difficulty motivating myself. Writing about it felt easier than keeping it in my head.",sadness,2026-02-18,75,
1101,"I didn't feel very social today, which probably made the loneliness stronger.",sadness,2026-02-14,75,
1102,I felt unsettled by the uncertainty and impatient with everyone who kept telling me not to worry. I noticed the contradiction more than I expected.,anxiety,2026-02-24,75,Joy
1103,"I kept checking my phone because I was anxious, then got angry at myself for checking it again. I noticed the contradiction more than I expected.",anxiety,2026-03-01,75,Joy
1104,"I've been carrying a sad feeling lately, and it was especially noticeable today. I'm hoping the mood lifts with some rest.",sadness,2026-03-11,75,
1105,I was nervous before the meeting and ended up feeling irritated when it started late. I noticed the contradiction more than I expected.,anxiety,2026-03-07,75,Joy
1106,"I was happy to hear from them, but immediately started worrying about what their message meant. It stayed in the back of my mind afterward.",anxiety,2026-03-10,75,neutral
1107,I felt discouraged today and couldn't easily shake the heaviness. I could use a little time to process it.,sadness,2026-03-19,75,
1108,I felt discouraged today and couldn't easily shake the heaviness. I'm hoping the mood lifts with some rest.,sadness,2026-03-20,75,
1109,"I've been feeling low and lonely lately, and today was difficult emotionally.",sadness,2026-03-26,75,
1110,"I didn't feel very social today, which probably made the loneliness stronger. I'm hoping the mood lifts with some rest.",sadness,2026-03-28,75,
1111,"I've been missing people lately, and that sense of loneliness caught up with me today. I could use a little time to process it.",sadness,2026-03-30,75,
1112,I felt lonely even when I wasn't physically alone. I'm hoping the mood lifts with some rest.,sadness,2026-03-27,75,
1113,"Nothing dramatic happened today, although I noticed I was a little more tired than usual.",neutral,2026-01-14,76,Joy
1114,"I completed my usual tasks and felt okay, despite a lingering disappointment. It stayed in the back of my mind afterward.",neutral,2026-01-19,76,Anger
1115,"I completed my usual tasks and felt okay, despite a lingering disappointment. By evening, the two feelings were hard to separate.",neutral,2026-01-26,76,anxiety
1116,I was annoyed all morning and realized some of that irritation was covering up disappointment. I could not decide which feeling mattered more.,Anger,2026-02-06,76,anxiety
1117,"Things went well, but I kept waiting for something to go wrong.",anxiety,2026-02-04,76,Joy
1118,"I was happy to hear from them, but immediately started worrying about what their message meant.",anxiety,2026-02-13,76,sadness
1119,"Nothing dramatic happened today, but I still felt unusually down. I could use a little time to process it.",sadness,2026-02-13,76,
1120,"I felt hopeful after talking to someone, although I still had a nervous feeling in the background.",anxiety,2026-02-17,76,sadness
1121,I felt hopeful about the decision while also imagining every possible bad outcome. I wrote it down because the combination felt important.,anxiety,2026-02-16,76,sadness
1122,"Things went well, but I kept waiting for something to go wrong. I noticed the contradiction more than I expected.",anxiety,2026-02-26,76,neutral
1123,I was excited about what is ahead and scared of disappointing myself at the same time.,Joy,2026-03-18,76,neutral
1124,"I could not stop overthinking, although I was also looking forward to seeing everyone.",anxiety,2026-03-23,76,Anger
1125,"I went through my routine and felt mostly neutral, with a small amount of nervousness about tomorrow. I noticed the contradiction more than I expected.",neutral,2026-03-22,76,sadness
1126,"Things went well, but I kept waiting for something to go wrong. I could not decide which feeling mattered more.",anxiety,2026-04-02,76,Joy
1127,I felt down for much of the day and found myself withdrawing from people. I could use a little time to process it.,sadness,2026-04-02,76,
1128,"I wanted reassurance, but repeated reassurance started making me more frustrated.",anxiety,2026-01-22,77,Anger
1129,"I knew I had prepared well, but I was still afraid something unexpected would happen. By evening, the two feelings were hard to separate.",anxiety,2026-01-27,77,Anger
1130,"I felt appreciated today, and that made some of the loneliness easier to carry. I wrote it down because the combination felt important.",Joy,2026-02-06,77,Anger
1131,"I could not stop overthinking, although I was also looking forward to seeing everyone. I noticed the contradiction more than I expected.",anxiety,2026-02-17,77,sadness
1132,"I had a good moment later, but the earlier anger kept returning whenever I thought about it. I wrote it down because the combination felt important.",Anger,2026-02-25,77,sadness
1133,"I tried to focus on the positive outcome, but uncertainty kept pulling my attention away. I wrote it down because the combination felt important.",anxiety,2026-03-04,77,sadness
1134,"I was relieved to leave the situation, although I remained irritated about how it ended.",Anger,2026-03-04,77,Joy
1135,I felt hurt by something that happened and spent a while sitting with the sadness. I could use a little time to process it.,sadness,2026-03-06,77,
1136,An upsetting situation stayed on my mind and left me feeling hurt. I'm hoping the mood lifts with some rest.,sadness,2026-01-07,78,
1137,"I was worried about being judged, which made me sound more annoyed than I intended. I wrote it down because the combination felt important.",anxiety,2026-01-08,78,Anger
1138,I felt excited about the opportunity and terrified that I would not be good enough. I could not decide which feeling mattered more.,anxiety,2026-01-11,78,Anger
1139,"I knew I had prepared well, but I was still afraid something unexpected would happen. It stayed in the back of my mind afterward.",anxiety,2026-01-15,78,neutral
1140,"I kept checking my phone because I was anxious, then got angry at myself for checking it again. By evening, the two feelings were hard to separate.",anxiety,2026-01-24,78,Anger
1141,"I kept worrying about tomorrow, even while part of me was excited about what might happen. I noticed the contradiction more than I expected.",anxiety,2026-02-05,78,neutral
1142,A painful thought kept returning throughout the day and brought my mood down. I'm hoping the mood lifts with some rest.,sadness,2026-02-13,78,
1143,"The day passed normally, and I noticed some sadness only when things became quiet. It stayed in the back of my mind afterward.",neutral,2026-03-01,78,Anger
1144,"I was genuinely excited today, but I kept overthinking whether I deserved the good outcome. I could not decide which feeling mattered more.",Joy,2026-03-02,78,neutral
1145,"Today gave me hope, even though I am still angry about what happened last week. I noticed the contradiction more than I expected.",Joy,2026-03-02,78,neutral
